2024-08-18,83202000,3705000,794.8
2024-08-19,80923000,3572000,801.9
2024-08-20,81350000,3535000,810.9
2024-08-21,81138000,3537000,807.9
2024-08-22,82255000,3538000,813.5
2024-08-23,82670000,3590000,808
2024-08-24,85750000,3688000,834.7
2024-08-25,85914000,3702000,809.8
2024-08-26,85040000,3650000,793.1
2024-08-27,83438000,3490000,800.5
2024-08-28,80525000,3401000,775.7
2024-08-29,82355000,3481000,779.2
2024-08-30,79979000,3368000,759.6
2024-08-31,80398000,3426000,769.4
,"71,461,128","3,748,432",770
